2.554706,2.188368,3.652441,2.619211,Iris-virginica
1.938768,1.644696,2.788138,1.989149,Iris-virginica
2.110834,1.762862,3.063806,2.168160,Iris-virginica
1.900652,1.553160,2.793418,1.955310,Iris-virginica
2.231897,1.845231,3.258545,2.294178,Iris-virginica
2.136517,1.531218,3.357986,2.217055,Iris-virginica
1.768366,1.540893,2.501718,1.810694,Iris-virginica
1.882102,1.342568,2.964529,1.953612,Iris-virginica
1.816943,1.218921,2.940224,1.892842,Iris-virginica
2.536300,2.399325,3.395987,2.580169,Iris-virginica
2.040188,2.094305,2.564945,2.060860,Iris-virginica
1.905664,1.597760,2.759669,1.956862,Iris-virginica
2.097422,1.894629,2.899219,2.141665,Iris-virginica
1.981449,1.608676,2.922832,2.039364,Iris-virginica
2.345702,2.072077,3.289942,2.399348,Iris-virginica
2.302926,2.232492,3.028763,2.337961,Iris-virginica
1.890046,1.667401,2.653071,1.933464,Iris-virginica
2.352228,2.128625,3.247548,2.401505,Iris-virginica
2.245278,1.291311,3.851568,2.358194,Iris-virginica
1.513825,1.054486,2.410210,1.573600,Iris-virginica
2.298645,2.109146,3.144122,2.344218,Iris-virginica
2.031532,1.849727,2.793303,2.073084,Iris-virginica
2.025536,1.288355,3.349340,2.116421,Iris-virginica
1.796588,1.666417,2.439191,1.830611,Iris-virginica
2.177469,2.027381,2.948511,2.218023,Iris-virginica
1.912209,1.655818,2.715786,1.958906,Iris-virginica
1.812521,1.768026,2.372686,1.839122,Iris-virginica
1.865505,1.867157,2.393884,1.888662,Iris-virginica
2.108647,1.702246,3.120305,2.171143,Iris-virginica
1.702140,1.445512,2.446269,1.746234,Iris-virginica
1.914177,1.420790,2.958876,1.981982,Iris-virginica
2.148627,2.102281,2.806172,2.179592,Iris-virginica
2.186619,1.773778,3.226969,2.250662,Iris-virginica
1.599722,1.449341,2.206904,1.633085,Iris-virginica
1.555233,1.049448,2.510529,1.619658,Iris-virginica
2.233674,1.858991,3.248663,2.294911,Iris-virginica
2.453858,2.330955,3.275837,2.495446,Iris-virginica
1.915967,1.732911,2.646173,1.956187,Iris-virginica
1.864364,1.899046,2.358890,1.884568,Iris-virginica
2.095663,2.004660,2.783486,2.129938,Iris-virginica
2.367247,2.138636,3.271918,2.417157,Iris-virginica
2.221643,2.256024,2.817991,2.246338,Iris-virginica
1.938768,1.644696,2.788138,1.989149,Iris-virginica
2.327467,2.032736,3.287950,2.382763,Iris-virginica
2.489357,2.313510,3.375164,2.536098,Iris-virginica
2.232249,2.141782,2.958338,2.268183,Iris-virginica
1.850398,1.562408,2.668486,1.899134,Iris-virginica
2.016026,1.918764,2.687576,2.049864,Iris-virginica
2.364757,2.327412,3.074574,2.397620,Iris-virginica
1.903174,1.786536,2.562326,1.937325,Iris-virginica
