6.310026,2.947818,4.864218,1.661816
6.610935,2.879355,5.577044,1.960440
6.706652,2.857578,5.803788,2.055430
6.870595,2.820277,6.192155,2.218128
7.012115,2.788079,6.527401,2.358573
6.623911,2.876403,5.607782,1.973317
6.365144,2.935278,4.994788,1.716515
6.486833,2.907591,5.283057,1.837280
6.955772,2.800898,6.393929,2.302658
6.618938,2.877534,5.596003,1.968382
6.532112,2.897289,5.390319,1.882215
6.265979,2.957840,4.759874,1.618103
6.605439,2.880606,5.564024,1.954985
6.680162,2.863605,5.741034,2.029140
6.538472,2.895842,5.405384,1.888526
6.354647,2.937666,4.969921,1.706098
6.770204,2.843118,5.954337,2.118499
6.718160,2.854959,5.831050,2.066851
6.546270,2.894068,5.423857,1.896265
6.394998,2.928485,5.065508,1.746142
6.481194,2.908874,5.269699,1.831684
6.530943,2.897555,5.387549,1.881055
6.345822,2.939674,4.949016,1.697340
