-0.745385,0.257606,-1.975264,-0.843925,Iris-setosa
-0.600904,0.207673,-1.592391,-0.680343,Iris-setosa
-0.553654,0.191343,-1.467178,-0.626847,Iris-setosa
-0.640143,0.221234,-1.696375,-0.724770,Iris-setosa
-0.665835,0.230113,-1.764457,-0.753858,Iris-setosa
-0.406351,0.140435,-1.076826,-0.460070,Iris-setosa
-0.589087,0.203589,-1.561076,-0.666964,Iris-setosa
-0.492817,0.170318,-1.305961,-0.557967,Iris-setosa
-0.545648,0.188577,-1.445962,-0.617782,Iris-setosa
-0.533490,0.184375,-1.413744,-0.604017,Iris-setosa
-0.686001,0.237083,-1.817898,-0.776691,Iris-setosa
-0.582833,0.201428,-1.544503,-0.659883,Iris-setosa
-0.712047,0.246084,-1.886920,-0.806180,Iris-setosa
-0.638058,0.220514,-1.690849,-0.722409,Iris-setosa
0.409361,-0.141476,1.084803,0.463478,Iris-versicolor
0.448271,-0.154923,1.187916,0.507533,Iris-versicolor
0.519135,-0.179414,1.375705,0.587765,Iris-versicolor
0.501744,-0.173403,1.329619,0.568075,Iris-versicolor
0.534769,-0.184817,1.417133,0.605465,Iris-versicolor
0.519449,-0.179522,1.376535,0.588120,Iris-versicolor
0.522613,-0.180616,1.384920,0.591702,Iris-versicolor
0.267240,-0.092358,0.708183,0.302569,Iris-versicolor
0.442346,-0.152875,1.172214,0.500824,Iris-versicolor
0.466666,-0.161280,1.236661,0.528359,Iris-versicolor
0.378745,-0.130895,1.003672,0.428815,Iris-versicolor
0.455565,-0.157444,1.207245,0.515791,Iris-versicolor
0.374582,-0.129456,0.992640,0.424102,Iris-versicolor
0.546905,-0.189011,1.449293,0.619205,Iris-versicolor
0.286035,-0.098854,0.757991,0.323849,Iris-versicolor
0.380184,-0.131392,1.007485,0.430444,Iris-versicolor
0.558722,-0.193095,1.480608,0.632584,Iris-versicolor
0.329762,-0.113966,0.873867,0.373356,Iris-versicolor
0.644191,-0.222633,1.707101,0.729353,Iris-versicolor
0.366597,-0.126696,0.971480,0.415061,Iris-versicolor
0.668175,-0.230922,1.770659,0.756508,Iris-versicolor
0.356899,-0.123345,0.945780,0.404081,Iris-versicolor
0.681697,-0.235595,1.806493,0.771818,Iris-versicolor
0.499292,-0.172556,1.323121,0.565299,Iris-versicolor
0.386076,-0.133428,1.023098,0.437115,Iris-versicolor
0.407278,-0.140756,1.079283,0.461120,Iris-versicolor
0.523989,-0.181091,1.388568,0.593261,Iris-versicolor
0.645943,-0.223239,1.711744,0.731337,Iris-versicolor
0.538930,-0.186255,1.428159,0.610176,Iris-versicolor
0.206806,-0.071472,0.548035,0.234146,Iris-versicolor
0.368683,-0.127417,0.977006,0.417422,Iris-versicolor
0.311010,-0.107485,0.824174,0.352125,Iris-versicolor
0.345074,-0.119258,0.914444,0.390693,Iris-versicolor
0.757076,-0.261647,2.006247,0.857162,Iris-versicolor
0.577476,-0.199576,1.530306,0.653818,Iris-versicolor
0.483011,-0.166929,1.279976,0.546865,Iris-versicolor
0.487873,-0.168610,1.292860,0.552370,Iris-versicolor
0.526760,-0.182049,1.395911,0.596398,Iris-versicolor
0.393360,-0.135946,1.042400,0.445362,Iris-versicolor
0.466311,-0.161158,1.235721,0.527958,Iris-versicolor
0.515963,-0.178318,1.367299,0.584174,Iris-versicolor
0.504180,-0.174245,1.336072,0.570832,Iris-versicolor
0.387799,-0.134024,1.027664,0.439066,Iris-versicolor
0.275579,-0.095241,0.730283,0.312011,Iris-versicolor
0.471518,-0.162957,1.249518,0.533852,Iris-versicolor
0.376326,-0.130059,0.997262,0.426077,Iris-versicolor
0.426707,-0.147471,1.130771,0.483118,Iris-versicolor
0.404830,-0.139910,1.072796,0.458348,Iris-versicolor
0.188409,-0.065114,0.499281,0.213316,Iris-versicolor
0.419416,-0.144951,1.111448,0.474862,Iris-versicolor
1.141700,-0.394573,3.025495,1.292632,Iris-virginica
0.873824,-0.301995,2.315627,0.989343,Iris-virginica
0.964166,-0.333217,2.555033,1.091629,Iris-virginica
0.883882,-0.305471,2.342281,1.000731,Iris-virginica
1.028085,-0.355308,2.724418,1.163998,Iris-virginica
1.092338,-0.377513,2.894688,1.236745,Iris-virginica
0.778273,-0.268972,2.062417,0.881160,Iris-virginica
0.965168,-0.333563,2.557689,1.092764,Iris-virginica
0.967256,-0.334285,2.563221,1.095127,Iris-virginica
1.029164,-0.355680,2.727277,1.165219,Iris-virginica
0.752266,-0.259984,1.993498,0.851715,Iris-virginica
0.867578,-0.299836,2.299074,0.982271,Iris-virginica
0.892265,-0.308368,2.364495,1.010222,Iris-virginica
0.926290,-0.320127,2.454662,1.048746,Iris-virginica
1.019429,-0.352316,2.701480,1.154198,Iris-virginica
0.909653,-0.314377,2.410572,1.029908,Iris-virginica
0.822403,-0.284223,2.179362,0.931124,Iris-virginica
0.998902,-0.345222,2.647082,1.130956,Iris-virginica
1.294181,-0.447271,3.429570,1.465271,Iris-virginica
0.787987,-0.272329,2.088158,0.892158,Iris-virginica
0.962800,-0.332745,2.551412,1.090082,Iris-virginica
0.857510,-0.296356,2.272394,0.970872,Iris-virginica
1.110738,-0.383872,2.943448,1.257578,Iris-virginica
0.744257,-0.257216,1.972276,0.842648,Iris-virginica
0.898509,-0.310526,2.381041,1.017291,Iris-virginica
0.846371,-0.292507,2.242877,0.958261,Iris-virginica
0.710910,-0.245691,1.883905,0.804892,Iris-virginica
0.709862,-0.245329,1.881129,0.803706,Iris-virginica
0.990215,-0.342219,2.624061,1.121121,Iris-virginica
0.766459,-0.264889,2.031110,0.867785,Iris-virginica
0.956156,-0.330449,2.533805,1.082559,Iris-virginica
0.839794,-0.290234,2.225447,0.950814,Iris-virginica
1.022879,-0.353508,2.710622,1.158103,Iris-virginica
0.678564,-0.234513,1.798190,0.768270,Iris-virginica
0.825128,-0.285165,2.186584,0.934210,Iris-virginica
1.023249,-0.353636,2.711602,1.158522,Iris-virginica
0.991286,-0.342590,2.626899,1.122333,Iris-virginica
0.814064,-0.281341,2.157262,0.921683,Iris-virginica
0.694231,-0.239927,1.839707,0.786008,Iris-virginica
0.840163,-0.290361,2.226425,0.951232,Iris-virginica
1.006927,-0.347995,2.668348,1.140042,Iris-virginica
0.830467,-0.287010,2.200731,0.940255,Iris-virginica
0.873824,-0.301995,2.315627,0.989343,Iris-virginica
1.022193,-0.353271,2.708805,1.157327,Iris-virginica
1.029166,-0.355681,2.727283,1.165222,Iris-virginica
0.891946,-0.308258,2.363650,1.009861,Iris-virginica
0.837363,-0.289394,2.219006,0.948062,Iris-virginica
0.812707,-0.280873,2.153667,0.920147,Iris-virginica
0.917982,-0.317256,2.432645,1.039339,Iris-virginica
0.778633,-0.269096,2.063371,0.881568,Iris-virginica
